id,time,TT_mean,I1T_mean,I2T_mean,VIT_mean,VNIT_mean,ViniT_mean,TN_mean,I1N_mean,I2N_mean,VIN_mean,VNIN_mean,ViniN_mean,TT_mode,I1T_mode,I2T_mode,VIT_mode,VNIT_mode,ViniT_mode,TN_mode,I1N_mode,I2N_mode,VIN_mode,VNIN_mode,ViniN_mode,TT_popPred,I1T_popPred,I2T_popPred,VIT_popPred,VNIT_popPred,ViniT_popPred,TN_popPred,I1N_popPred,I2N_popPred,VIN_popPred,VNIN_popPred,ViniN_popPred,TT_popPred_medianCOV,I1T_popPred_medianCOV,I2T_popPred_medianCOV,VIT_popPred_medianCOV,VNIT_popPred_medianCOV,ViniT_popPred_medianCOV,TN_popPred_medianCOV,I1N_popPred_medianCOV,I2N_popPred_medianCOV,VIN_popPred_medianCOV,VNIN_popPred_medianCOV,ViniN_popPred_medianCOV,TT_SAEM,I1T_SAEM,I2T_SAEM,VIT_SAEM,VNIT_SAEM,ViniT_SAEM,TN_SAEM,I1N_SAEM,I2N_SAEM,VIN_SAEM,VNIN_SAEM,ViniN_SAEM
NHP8,2,7499.91,0.000258329,0.000618237,0.0144046,14.3904,5.10482e-09,22727.3,4.74771e-05,0.000113579,0.0015965,1.59497,3.09383e-10,7499.91,0.00025632,0.00185213,0.0301291,30.0993,6.21125e-09,22727.3,4.7133e-05,0.000340245,0.00333932,3.3361,3.76439e-10,7499.91,0.000259378,0.00522859,0.0612949,61.2342,2.01417e-09,22727.3,4.77364e-05,0.000960462,0.00679353,6.78695,1.22071e-10,602.601,390.632,1079.28,7616.35,7.98916e+06,2.67825e-09,13784,2435.11,2595.31,4625.71,7.05135e+06,1.61663e-10,7499.91,0.000262489,0.0008053,0.0176457,17.6283,5.3284e-09,22727.3,4.82462e-05,0.000147943,0.00191812,1.91629,3.22933e-10
NHP8,3,7499.91,1.288e-05,3.35826e-05,0.00130489,1.30362,-2.42316e-15,22727.3,2.37032e-06,6.17438e-06,0.000144658,0.144524,0,7499.91,1.28125e-05,0.00015805,0.00374561,3.74193,6.40578e-14,22727.3,2.36386e-06,2.90529e-05,0.000415249,0.414857,3.88229e-15,7499.91,1.30513e-05,0.000854963,0.012187,12.175,7.90456e-15,22727.3,2.42318e-06,0.000157111,0.00135104,1.34975,4.79064e-16,276.187,90.9519,385.721,3449.22,3.53614e+06,7.09199e-16,4402.05,2922.57,4464.02,11678.7,1.45866e+07,0,7499.91,1.30962e-05,4.6696e-05,0.00168483,1.68319,5.59912e-13,22727.3,2.411e-06,8.58531e-06,0.00018319,0.183019,3.39341e-14
NHP8,4,7499.91,6.42904e-07,1.72078e-06,9.57821e-05,0.0956896,0,22727.3,1.18567e-07,3.16837e-07,1.06228e-05,0.0106133,0,7499.91,6.43375e-07,1.19736e-05,0.00036489,0.364534,0,22727.3,1.19537e-07,2.20366e-06,4.04741e-05,0.0404366,0,7499.91,6.7417e-07,0.0001318,0.00204108,2.03907,0,22727.3,1.28881e-07,2.42334e-05,0.00022636,0.226144,0,205.019,20.6389,108.253,1098.48,1.11798e+06,0,703.732,905.39,2804.73,11840,1.27327e+07,0,7499.91,6.54247e-07,2.48475e-06,0.000128329,0.128205,0,22727.3,1.2077e-07,4.57532e-07,1.39596e-05,0.0139471,0
NHP8,5,7499.91,3.21227e-08,8.66625e-08,6.33141e-06,0.00632535,0,22727.3,5.94157e-09,1.5992e-08,7.02661e-07,0.000702051,0,7499.91,3.25247e-08,8.5247e-07,3.12046e-05,0.0311744,0,22727.3,6.11788e-09,1.57191e-07,3.4643e-06,0.00346115,0,7499.91,3.75114e-08,1.99543e-05,0.000320026,0.319712,0,22727.3,7.74447e-09,3.67128e-06,3.55104e-05,0.0354768,0,187.696,5.00327,28.1006,300.686,305383,0,215.285,140.029,841.863,4924.99,5.05996e+06,0,7499.91,3.27317e-08,1.27778e-07,8.70812e-06,0.00869977,0,22727.3,6.06502e-09,2.35861e-08,9.47983e-07,0.000947156,0
NHP8,7,7499.91,8.04687e-11,2.17543e-10,2.3537e-08,2.35149e-05,0,22727.3,1.50067e-11,4.04175e-11,2.61763e-09,2.61551e-06,0,7499.91,8.57577e-11,3.91741e-09,1.8414e-07,0.000183963,0,22727.3,1.68951e-11,7.26926e-10,2.05066e-08,2.04886e-05,0,7499.91,2.15745e-10,4.51242e-07,7.3845e-06,0.00737725,0,22727.3,6.05047e-11,8.31423e-08,8.20477e-07,0.000819703,0,182.226,0.316597,1.81215,19.8443,20140.7,0,131.176,4.02028,39.2744,292.114,295838,0,7499.91,8.23068e-11,3.26536e-10,3.34539e-08,3.34225e-05,0,22727.3,1.54183e-11,6.07599e-11,3.65092e-09,3.64795e-06,0
NHP8,9,7499.91,1.95987e-13,5.29111e-13,7.61586e-11,7.60889e-08,0,22727.3,3.69754e-14,9.93118e-14,8.49734e-12,8.491e-09,0,7499.91,2.43396e-13,1.69475e-11,9.32605e-10,9.31719e-07,0,22727.3,5.18187e-14,3.17592e-12,1.0441e-10,1.04321e-07,0,7499.91,3.32053e-12,1.017e-08,1.66948e-07,0.000166784,0,22727.3,1.08885e-12,1.87668e-09,1.85767e-08,1.85591e-05,0,181.875,0.0202821,0.116177,1.27432,1293.31,0,127.89,0.160746,1.61174,12.3844,12532.6,0,7499.91,2.07922e-13,8.25341e-13,1.12911e-10,1.12807e-07,0,22727.3,3.95407e-14,1.55477e-13,1.23706e-11,1.23613e-08,0
NHP8,14,7499.91,0,0,-1.29746e-14,-1.2963e-11,0,22727.3,0,0,-1.45247e-15,-1.45146e-12,0,7499.91,0,-1.12568e-15,-6.17336e-14,-6.16749e-11,0,22727.3,0,0,-6.91175e-15,-6.90586e-12,0,7499.91,0,6.01894e-13,9.88892e-12,9.87921e-09,0,22727.3,0,1.11642e-13,1.10603e-12,1.10498e-09,0,181.851,2.10929e-05,0.000120827,0.00132546,1.34521,0,127.749,5.45441e-05,0.000546277,0.00420653,4.25681,0,7499.91,0,-4.7412e-16,-7.09401e-14,-7.08756e-11,0,22727.3,0,0,-7.79368e-15,-7.78804e-12,0
NHP8,23,7499.91,0,0,-5.82066e-16,-5.81544e-13,0,22727.3,0,0,0,-6.51676e-14,0,7499.91,0,0,-7.51179e-16,-7.50466e-13,0,22727.3,0,0,0,-8.42225e-14,0,7499.91,0,-6.33498e-16,-1.04053e-14,-1.03951e-11,0,22727.3,0,0,-1.16517e-15,-1.16407e-12,0,181.851,9.01371e-11,5.16333e-10,5.66415e-09,5.74854e-06,0,127.749,3.10105e-11,3.1058e-10,2.39158e-09,2.42017e-06,0,7499.91,0,0,-7.93654e-16,-7.92938e-13,0,22727.3,0,0,0,-8.72779e-14,0
NHP9,0,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06,7500,0,0,0,0,8.39148e+07,22727.3,0,0,0,0,5.08575e+06
NHP9,1,1863.79,1149.48,2511.68,11562.7,1.2504e+07,0.211161,19792.3,1087.28,1205.5,1776.02,2.8128e+06,0.0127661,1752.11,1203.29,2925.55,13041.6,1.40355e+07,0.211162,19621.5,1187.07,1390.82,2015.7,3.15202e+06,0.0127663,2066.22,1030.36,1746.62,8723.62,9.54591e+06,0.211175,20096.2,901.27,866.505,1321.74,2.17217e+06,0.0127663,2066.22,1030.36,1746.62,8723.62,9.54591e+06,0.211175,20096.2,901.27,866.505,1321.74,2.17217e+06,0.0127663,2146.86,1092.41,2188.28,10393.4,1.12873e+07,0.211175,20169.2,914.057,995.506,1516.76,2.38354e+06,0.012769
NHP9,2,281.411,388.968,2058.92,13537.8,1.39031e+07,2.00115e-09,10625.3,3560.16,4800.15,8820.84,1.23662e+07,1.20803e-10,179.321,370.323,2730.29,17330.9,1.76738e+07,4.9221e-09,9045.45,4086.39,6181.83,11570.1,1.56385e+07,2.97199e-10,594.781,387.023,1075.54,7612.06,7.98121e+06,2.69296e-09,13724.6,2447.67,2611.96,4663.17,7.10131e+06,1.6255e-10,594.781,387.023,1075.54,7612.06,7.98121e+06,2.69296e-09,13724.6,2447.67,2611.96,4663.17,7.10131e+06,1.6255e-10,454.116,435.025,1749.78,11656.9,1.20706e+07,2.5205e-09,12800.9,2884.05,3607.9,6512.2,9.38462e+06,1.5219e-10
NHP9,3,62.9344,61.6676,928.712,7611.93,7.66544e+06,0,1032.04,2405.3,7692.76,24065.6,2.64443e+07,0,23.7469,45.8026,1438.21,11064.4,1.10986e+07,0,404.434,1900.31,9524.34,31443.4,3.33102e+07,0,273.267,89.6476,382.409,3428.19,3.51383e+06,1.02205e-15,4352.33,2913.37,4467.09,11725.4,1.4624e+07,0,273.267,89.6476,382.409,3428.19,3.51383e+06,1.02205e-15,4352.33,2913.37,4467.09,11725.4,1.4624e+07,0,135.951,87.5816,769.82,6459.86,6.54044e+06,-2.41473e-15,2571.99,2962.21,6560.68,18381.8,2.13225e+07,0
NHP9,4,31.0384,9.98502,337.396,3048.84,3.05574e+06,0,40.2815,258.76,3973.03,18767,1.90068e+07,0,7.88719,5.53847,642.984,5288.82,5.28904e+06,0,6.54378,141.439,5261.29,24057.4,2.41746e+07,0,203.323,20.2908,106.96,1087.52,1.10668e+06,0,695.385,895.018,2787.46,11801.5,1.26838e+07,0,203.323,20.2908,106.96,1087.52,1.10668e+06,0,695.385,895.018,2787.46,11801.5,1.26838e+07,0,78.0296,17.2477,262.216,2475.58,2.49031e+06,0,194.065,551.079,3935.72,17451.5,1.79845e+07,0
NHP9,5,23.7943,2.19286,115.096,1077.99,1.0791e+06,0,6.79671,18.4975,1392.39,7698.21,7.70899e+06,0,4.76771,1.00282,277.461,2324.72,2.3234e+06,0,0.588026,7.93484,2310.53,11537,1.15334e+07,0,186.327,4.90908,27.6939,296.823,301429,0,214.119,138.165,833.882,4886.61,5.01975e+06,0,186.327,4.90908,27.6939,296.823,301429,0,214.119,138.165,833.882,4886.61,5.01975e+06,0,64.0658,4.12189,81.9114,812.737,816041,0,39.1945,54.7691,1318.37,7398.53,7.44584e+06,0
NHP9,7,21.0409,0.192209,12.8434,122.217,122287,0,2.81509,0.240746,145.003,850.064,849455,0,3.48831,0.101572,50.7415,427.714,427388,0,0.123441,0.0408217,418.369,2133.71,2.13162e+06,0,180.973,0.309344,1.77799,19.4982,19787.7,0,131.049,3.97255,38.8401,288.995,292675,0,180.973,0.309344,1.77799,19.4982,19787.7,0,131.049,3.97255,38.8401,288.995,292675,0,59.0111,0.331242,7.50529,76.3376,76592.2,0,18.4353,1.10658,103.171,654.469,654920,0
NHP9,10,20.7293,0.00685089,0.471763,4.49724,4499.58,0,2.54548,0.00533861,4.72149,27.7841,27761.7,0,3.27044,0.00707271,3.94491,33.2726,33246.4,0,0.0896256,0.000970175,32.0003,163.305,163143,0,180.614,0.00498473,0.0286717,0.314963,319.628,0,127.691,0.0321459,0.322255,2.48075,2510.38,0,180.614,0.00498473,0.0286717,0.314963,319.628,0,127.691,0.0321459,0.322255,2.48075,2510.38,0,58.5344,0.00887226,0.20372,2.07795,2084.73,0,17.2772,0.0177037,2.05136,13.1861,13190.6,0
NHP9,14,20.7177,8.34272e-05,0.0057514,0.0548307,54.8592,0,2.53695,5.49123e-05,0.049019,0.288475,288.241,0,3.2533,0.000232463,0.130784,1.10312,1102.25,0,0.0873554,3.00849e-05,1.03882,5.30139,5296.12,0,180.608,2.03009e-05,0.00011677,0.00128278,1.30177,0,127.663,5.38563e-05,0.000539641,0.00415587,4.20552,0,180.608,2.03009e-05,0.00011677,0.00128278,1.30177,0,127.663,5.38563e-05,0.000539641,0.00415587,4.20552,0,58.5213,7.2214e-05,0.00165873,0.0169205,16.9757,0,17.2544,9.43638e-05,0.0109824,0.0706159,70.6396,0
NHP9,23,20.7175,4.11908e-09,2.8397e-07,2.70721e-06,0.00270862,0,2.53687,1.88869e-09,1.68614e-06,9.92288e-06,0.00991484,0,3.25271,1.08981e-07,6.13311e-05,0.000517307,0.516899,0,0.0872803,1.34385e-08,0.000464697,0.00237147,2.36911,0,180.608,8.50759e-11,4.89354e-10,5.37578e-09,5.4554e-06,0,127.663,3.05695e-11,3.06307e-10,2.35893e-09,2.38711e-06,0,180.608,8.50759e-11,4.89354e-10,5.37578e-09,5.4554e-06,0,127.663,3.05695e-11,3.06307e-10,2.35893e-09,2.38711e-06,0,58.5211,1.438e-09,3.30305e-08,3.36939e-07,0.000338039,0,17.2543,7.31474e-10,8.51339e-08,5.47403e-07,0.000547586,0
NHP9,29,20.7175,5.54557e-12,3.82312e-10,3.64476e-09,3.64665e-06,0,2.53687,1.99846e-12,1.78414e-09,1.04996e-08,1.04911e-05,0,3.25271,6.57808e-10,3.70194e-07,3.12246e-06,0.00311999,0,0.0872803,7.86023e-11,2.71802e-06,1.38708e-05,0.013857,0,180.608,1.53544e-14,8.83178e-14,9.70212e-13,9.84581e-10,0,127.663,4.74252e-16,4.75201e-15,3.65961e-14,3.70333e-11,0,180.608,1.53544e-14,8.83178e-14,9.70212e-13,9.84581e-10,0,127.663,4.74252e-16,4.75201e-15,3.65961e-14,3.70333e-11,0,58.5211,1.07805e-12,2.47625e-11,2.52598e-10,2.53423e-07,0,17.2543,2.97721e-13,3.46507e-11,2.22801e-10,2.22876e-07,0
